Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFALL GARDENS,"7,050,000","4,391.71","1,605",Oct-22,FARRER ROAD,Resale,Strata,408,"17,279",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE ARTE,"3,168,000","1,872.94","1,691",Oct-22,JALAN RAJA UDANG,Resale,Strata,174,"18,207",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
CAPE ROYALE,"4,340,600","1,905.23","2,278",Oct-22,COVE WAY,Resale,Strata,177,"24,523",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
CENTRA LOFT,"651,000",430.56,"1,512",Oct-22,LORONG 35 GEYLANG,Resale,Strata,40,"16,275",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
JUNIPER HILL,"1,798,129",624.31,"2,880",Oct-22,EWE BOON ROAD,Resale,Strata,58,"31,002",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE INFINITI,"1,850,000","1,560.78","1,185",Oct-22,WEST COAST PARK,Resale,Strata,145,"12,759",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
FABER CREST,"1,870,000","1,862.17","1,004",Oct-22,FABER HEIGHTS,Resale,Strata,173,"10,809",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
THE RICHMOND,"1,700,000","1,248.62","1,361",Oct-22,ST. MICHAEL'S ROAD,Resale,Strata,116,"14,655",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,330,000",699.66,"1,901",Oct-22,ENGGOR STREET,Resale,Strata,65,"20,462",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
THE VISION,"2,000,000","1,302.44","1,536",Oct-22,WEST COAST CRESCENT,Resale,Strata,121,"16,529",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
LIV ON WILKIE,"1,100,000",559.73,"1,965",Oct-22,WILKIE TERRACE,Resale,Strata,52,"21,154",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ROYALGREEN,"2,166,000",721.19,"3,003",Oct-22,ANAMALAI AVENUE,Resale,Strata,67,"32,328",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NEEM TREE,"800,000",452.09,"1,770",Oct-22,JALAN KEMAMAN,Resale,Strata,42,"19,048",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,700,000",958,"1,775",Oct-22,SIMS DRIVE,Resale,Strata,89,"19,101",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
M66,"868,000",645.84,"1,344",Oct-22,MOONSTONE LANE,Resale,Strata,60,"14,467",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,188,000",721.19,"1,647",Oct-22,MOUNT VERNON ROAD,Resale,Strata,67,"17,731",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
NASSIM 9,"11,200,000","3,422.95","3,272",Oct-22,NASSIM ROAD,Resale,Strata,318,"35,220",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
QUEENS PEAK,"908,000",430.56,"2,109",Oct-22,DUNDEE ROAD,Resale,Strata,40,"22,700",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
VA RESIDENCES,"833,000",516.67,"1,612",Oct-22,BOON TECK ROAD,Resale,Strata,48,"17,354",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"940,000",473.62,"1,985",Oct-22,COMMONWEALTH AVENUE,Resale,Strata,44,"21,364",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
VIIO @ BALESTIER,"1,480,000",839.59,"1,763",Oct-22,BALESTIER ROAD,Resale,Strata,78,"18,974",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NESS,"680,000",441.32,"1,541",Oct-22,LORONG 32 GEYLANG,Resale,Strata,41,"16,585",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,100,000","1,097.93","1,002",Oct-22,BALESTIER ROAD,Resale,Strata,102,"10,784",-,Apartment,1,9999 yrs lease commencing from 1961,12,Rest of Central Region,01 to 05
GLENTREES,"2,288,000","1,345.5","1,700",Oct-22,MOUNT SINAI LANE,Resale,Strata,125,"18,304",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
MARGARET VILLE,"1,318,000",656.6,"2,007",Oct-22,MARGARET DRIVE,Resale,Strata,61,"21,607",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
ST REGIS RESIDENCES SINGAPORE,"6,450,000","2,152.8","2,996",Oct-22,TANGLIN ROAD,Resale,Strata,200,"32,250",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,11 to 15
VALLEY PARK,"3,690,000","1,700.71","2,170",Oct-22,RIVER VALLEY ROAD,Resale,Strata,158,"23,354",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
CYAN,"2,430,000","1,001.05","2,427",Oct-22,KENG CHIN ROAD,Resale,Strata,93,"26,129",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
EUHABITAT,"702,000",516.67,"1,359",Oct-22,JALAN EUNOS,Resale,Strata,48,"14,625",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PARVIS,"2,280,000","1,194.8","1,908",Oct-22,HOLLAND HILL,Resale,Strata,111,"20,541",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,500,000","1,356.26","1,843",Oct-22,KEPPEL BAY DRIVE,Resale,Strata,126,"19,841",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THE ROCHESTER RESIDENCES,"1,178,000",839.59,"1,403",Oct-22,ROCHESTER DRIVE,Resale,Strata,78,"15,103",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
RV RESIDENCES,"1,450,000",678.13,"2,138",Oct-22,RIVER VALLEY ROAD,Resale,Strata,63,"23,016",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
ROBINSON SUITES,"1,325,000",495.14,"2,676",Oct-22,ROBINSON ROAD,Resale,Strata,46,"28,804",-,Apartment,1,Freehold,01,Core Central Region,36 to 40
REGAL 35,"1,050,000",914.94,"1,148",Oct-22,LORONG 35 GEYLANG,Resale,Strata,85,"12,353",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LUCIDA,"1,020,000",624.31,"1,634",Oct-22,SUFFOLK ROAD,Resale,Strata,58,"17,586",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
EIGHT RIVERSUITES,"1,070,000",699.66,"1,529",Oct-22,WHAMPOA EAST,Resale,Strata,65,"16,462",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
MULBERRY TREE,"780,000",441.32,"1,767",Oct-22,MOULMEIN ROAD,Resale,Strata,41,"19,024",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE INTERLACE,"1,600,000","1,054.87","1,517",Oct-22,DEPOT ROAD,Resale,Strata,98,"16,327",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
3 ORCHARD BY-THE-PARK,"12,282,000","3,250.73","3,778",Oct-22,ORCHARD BOULEVARD,Resale,Strata,302,"40,669",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ANSLEY,"1,143,333",731.95,"1,562",Oct-22,MANDALAY ROAD,Resale,Strata,68,"16,814",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE ROCHESTER RESIDENCES,"2,870,000","1,948.28","1,473",Oct-22,ROCHESTER DRIVE,Resale,Strata,181,"15,856",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,26 to 30
THE SCOTTS TOWER,"1,300,000",656.6,"1,980",Oct-22,SCOTTS ROAD,Resale,Strata,61,"21,311",-,Condominium,1,103 yrs lease commencing from 2010,09,Core Central Region,01 to 05
JUNIPER HILL,"1,779,205",624.31,"2,850",Oct-22,EWE BOON ROAD,Resale,Strata,58,"30,676",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ECHELON,"1,060,000",452.09,"2,345",Oct-22,ALEXANDRA VIEW,Resale,Strata,42,"25,238",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
OPAL SUITES,"650,000",452.09,"1,438",Oct-22,OPAL CRESCENT,Resale,Strata,42,"15,476",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
MERAPRIME,"2,098,000","1,173.28","1,788",Oct-22,JALAN BUKIT HO SWEE,Resale,Strata,109,"19,248",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,16 to 20
TREASURES @ G20,"530,000",419.8,"1,263",Oct-22,LORONG 20 GEYLANG,Resale,Strata,39,"13,590",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
D'LEEDON,"2,350,000","1,270.15","1,850",Oct-22,LEEDON HEIGHTS,Resale,Strata,118,"19,915",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
ROBIN RESIDENCES,"1,588,000",710.42,"2,235",Oct-22,ROBIN DRIVE,Resale,Strata,66,"24,061",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
TRE RESIDENCES,"1,435,000",947.23,"1,515",Oct-22,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,307",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"8,000,000","3,412.19","2,345",Oct-22,KEPPEL BAY VIEW,Resale,Strata,317,"25,237",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CITY GATE,"1,400,000",678.13,"2,064",Oct-22,BEACH ROAD,Resale,Strata,63,"22,222",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
NATHAN SUITES,"4,310,000","1,797.59","2,398",Oct-22,NATHAN ROAD,Resale,Strata,167,"25,808",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
PARC IMPERIAL,"825,000",495.14,"1,666",Oct-22,PASIR PANJANG ROAD,Resale,Strata,46,"17,935",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
NEWEST,"2,560,000","2,432.66","1,052",Oct-22,WEST COAST DRIVE,Resale,Strata,226,"11,327",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
BOTANIC GARDENS VIEW,"3,150,000","1,410.08","2,234",Oct-22,TAMAN SERASI,Resale,Strata,131,"24,046",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LA BRISA,"788,000",559.73,"1,408",Oct-22,LORONG 28 GEYLANG,Resale,Strata,52,"15,154",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TRIBECA,"3,370,000","2,174.33","1,550",Oct-22,KIM SENG ROAD,Resale,Strata,202,"16,683",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
8@WOODLEIGH,"2,338,000","1,377.79","1,697",Oct-22,WOODLEIGH CLOSE,Resale,Strata,128,"18,266",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
CAPE ROYALE,"3,610,100","1,679.18","2,150",Oct-22,COVE WAY,Resale,Strata,156,"23,142",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
COMMONWEALTH TOWERS,"2,050,000","1,054.87","1,943",Oct-22,COMMONWEALTH AVENUE,Resale,Strata,98,"20,918",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
PRESTIGE HEIGHTS,"706,800",430.56,"1,642",Oct-22,BALESTIER ROAD,Resale,Strata,40,"17,670",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
DOVER PARKVIEW,"1,680,000","1,248.62","1,345",Oct-22,DOVER RISE,Resale,Strata,116,"14,483",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
SEASCAPE,"5,900,000","3,379.9","1,746",Oct-22,COVE WAY,Resale,Strata,314,"18,790",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
CORALS AT KEPPEL BAY,"9,000,000","2,992.39","3,008",Oct-22,KEPPEL BAY DRIVE,Resale,Strata,278,"32,374",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
CAPE ROYALE,"3,610,100","1,679.18","2,150",Oct-22,COVE WAY,Resale,Strata,156,"23,142",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
LE ARC,"1,180,000","1,291.68",914,Oct-22,LORONG 26 GEYLANG,Resale,Strata,120,"9,833",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"780,000",419.8,"1,858",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"20,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
MULBERRY TREE,"1,188,000",667.37,"1,780",Oct-22,MOULMEIN ROAD,Resale,Strata,62,"19,161",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
3 ORCHARD BY-THE-PARK,"6,558,520","2,260.44","2,901",Oct-22,ORCHARD BOULEVARD,Resale,Strata,210,"31,231",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
WALLICH RESIDENCE,"7,815,000","2,002.1","3,903",Oct-22,WALLICH STREET,Resale,Strata,186,"42,016",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
SKYSUITES@ANSON,"1,400,000",667.37,"2,098",Oct-22,ENGGOR STREET,Resale,Strata,62,"22,581",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
TRIBECA,"2,550,000","1,033.34","2,468",Oct-22,KIM SENG ROAD,Resale,Strata,96,"26,563",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
THE POIZ RESIDENCES,"1,140,000",850.36,"1,341",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,79,"14,430",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
MOUNT FABER LODGE,"1,750,000","1,097.93","1,594",Oct-22,MOUNT FABER ROAD,Resale,Strata,102,"17,157",-,Condominium,1,Freehold,04,Rest of Central Region,B1 to B5
THE TRILLIUM,"4,688,000","1,797.59","2,608",Oct-22,KIM SENG ROAD,Resale,Strata,167,"28,072",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE LENOX,"698,800",462.85,"1,510",Oct-22,CHANGI ROAD,Resale,Strata,43,"16,251",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
HOLLAND SUITES,"1,950,000","1,044.11","1,868",Oct-22,HOLLAND ROAD,Resale,Strata,97,"20,103",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
TOWNHOUSE APARTMENTS,"2,388,000","2,142.04","1,115",Oct-22,CAVENAGH ROAD,Resale,Strata,199,"12,000",-,Apartment,1,99 yrs lease commencing from 1977,09,Core Central Region,06 to 10
BLUE HORIZON,"1,480,000","1,162.51","1,273",Oct-22,WEST COAST CRESCENT,Resale,Strata,108,"13,704",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,16 to 20
THE OCEANFRONT @ SENTOSA COVE,"6,800,000","4,585.46","1,483",Oct-22,OCEAN DRIVE,Resale,Strata,426,"15,962",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
ESPADA,"1,408,000",656.6,"2,144",Oct-22,ST. THOMAS WALK,Resale,Strata,61,"23,082",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
MERA SPRINGS,"1,820,000","1,065.64","1,708",Oct-22,CARLISLE ROAD,Resale,Strata,99,"18,384",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
KENTISH GREEN,"1,438,000","1,323.97","1,086",Oct-22,OXFORD ROAD,Resale,Strata,123,"11,691",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
BALMORAL GATE,"3,550,000","1,625.36","2,184",Oct-22,BALMORAL ROAD,Resale,Strata,151,"23,510",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
ONE ROBIN,"3,750,000","1,905.23","1,968",Oct-22,ROBIN ROAD,Resale,Strata,177,"21,186",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
LANGSTON VILLE,"1,780,000",936.47,"1,901",Oct-22,KIM YAM ROAD,Resale,Strata,87,"20,460",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ORCHARD SCOTTS,"4,100,000","2,281.97","1,797",Oct-22,ANTHONY ROAD,Resale,Strata,212,"19,340",-,Condominium,1,99 yrs lease commencing from 2001,09,Core Central Region,11 to 15
TREVISTA,"2,950,000","1,700.71","1,735",Oct-22,LORONG 3 TOA PAYOH,Resale,Strata,158,"18,671",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"1,000,000",538.2,"1,858",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"20,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
MARINA BAY RESIDENCES,"5,600,000","1,969.81","2,843",Oct-22,MARINA BOULEVARD,Resale,Strata,183,"30,601",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
M21,"2,980,000","1,754.53","1,698",Oct-22,MANDALAY ROAD,Resale,Strata,163,"18,282",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
APLETON VIEW,"2,450,000","1,227.1","1,997",Oct-22,SINARAN DRIVE,Resale,Strata,114,"21,491",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SOMMERVILLE GRANDEUR,"3,680,000","1,829.88","2,011",Oct-22,FARRER DRIVE,Resale,Strata,170,"21,647",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE FORD @ HOLLAND,"1,240,000",613.55,"2,021",Oct-22,FORD AVENUE,Resale,Strata,57,"21,754",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARC HAVEN,"1,910,000","1,313.21","1,454",Oct-22,LORONG LIMAU,Resale,Strata,122,"15,656",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SPOTTISWOODE 18,"1,280,000",893.41,"1,433",Oct-22,SPOTTISWOODE PARK ROAD,Resale,Strata,83,"15,422",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
RIVERWALK APARTMENTS,"1,420,000",818.06,"1,736",Oct-22,UPPER CIRCULAR ROAD,Resale,Strata,76,"18,684",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,11 to 15
BOTANNIA,"2,008,888","1,248.62","1,609",Oct-22,WEST COAST PARK,Resale,Strata,116,"17,318",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
ROYALGREEN,"2,230,000",818.06,"2,726",Oct-22,ANAMALAI AVENUE,Resale,Strata,76,"29,342",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE GRANDHILL,"1,800,000","1,883.7",956,Oct-22,PASIR PANJANG HILL,Resale,Strata,175,"10,286",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
CAPE ROYALE,"5,526,500","2,508.01","2,204",Oct-22,COVE WAY,Resale,Strata,233,"23,719",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"900,000","1,302.44",691,Oct-22,GUILLEMARD ROAD,Resale,Strata,121,"7,438",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,700,000","1,033.34","1,645",Oct-22,SIMS DRIVE,Resale,Strata,96,"17,708",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"820,000",441.32,"1,858",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"20,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
RIVER PLACE,"1,699,000","1,054.87","1,611",Oct-22,HAVELOCK ROAD,Resale,Strata,98,"17,337",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
PARC RIVIERA,"1,492,000",990.29,"1,507",Oct-22,WEST COAST VALE,Resale,Strata,92,"16,217",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
DE ROYALE,"1,680,000","1,054.87","1,593",Oct-22,JALAN RAMA RAMA,Resale,Strata,98,"17,143",-,Condominium,1,Freehold,12,Rest of Central Region,16 to 20
RESIDENCES @ EVELYN,"2,380,000","1,033.34","2,303",Oct-22,EVELYN ROAD,Resale,Strata,96,"24,792",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
THE INTERLACE,"2,610,000","1,808.35","1,443",Oct-22,DEPOT ROAD,Resale,Strata,168,"15,536",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
DOVER PARKVIEW,"1,240,000",936.47,"1,324",Oct-22,DOVER RISE,Resale,Strata,87,"14,253",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
RIVER PLACE,"2,630,000","1,582.31","1,662",Oct-22,HAVELOCK ROAD,Resale,Strata,147,"17,891",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
THE AXIS,"1,660,000","1,140.98","1,455",Oct-22,MANDALAY ROAD,Resale,Strata,106,"15,660",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
6 DERBYSHIRE,"2,275,000","1,011.82","2,248",Oct-22,DERBYSHIRE ROAD,Resale,Strata,94,"24,202",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
JUNIPER HILL,"2,042,850",721.19,"2,833",Oct-22,EWE BOON ROAD,Resale,Strata,67,"30,490",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"5,100,000","1,969.81","2,589",Oct-22,BUKIT TIMAH ROAD,Resale,Strata,183,"27,869",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
WEST BAY CONDOMINIUM,"1,500,000","1,442.38","1,040",Oct-22,WEST COAST CRESCENT,Resale,Strata,134,"11,194",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
RIVIERA 38,"1,200,000",882.65,"1,360",Oct-22,MAR THOMA ROAD,Resale,Strata,82,"14,634",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
MARINA BAY RESIDENCES,"2,600,000","1,054.87","2,465",Oct-22,MARINA BOULEVARD,Resale,Strata,98,"26,531",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
M21,"2,550,000","1,345.5","1,895",Oct-22,MANDALAY ROAD,Resale,Strata,125,"20,400",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
D'LEEDON,"2,150,000","1,216.33","1,768",Oct-22,LEEDON HEIGHTS,Resale,Strata,113,"19,027",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
D'LEEDON,"1,050,000",592.02,"1,774",Oct-22,LEEDON HEIGHTS,Resale,Strata,55,"19,091",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"1,870,000","1,076.4","1,737",Oct-22,ALEXANDRA VIEW,Resale,Strata,100,"18,700",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,41 to 45
THE INTERLACE,"2,680,000","1,603.84","1,671",Oct-22,DEPOT ROAD,Resale,Strata,149,"17,987",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
HALLMARK RESIDENCES,"3,500,000","1,571.54","2,227",Oct-22,EWE BOON ROAD,Resale,Strata,146,"23,973",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
WATERBANK AT DAKOTA,"840,000",484.38,"1,734",Oct-22,DAKOTA CRESCENT,Resale,Strata,45,"18,667",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
INTERNATIONAL PLAZA,"1,960,000","1,603.84","1,222",Oct-22,ANSON ROAD,Resale,Strata,149,"13,154",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,46 to 50
SEAHILL,"1,220,000",785.77,"1,553",Oct-22,WEST COAST CRESCENT,Resale,Strata,73,"16,712",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
TOWNHOUSE APARTMENTS,"2,670,000","2,389.61","1,117",Oct-22,CAVENAGH ROAD,Resale,Strata,222,"12,027",-,Apartment,1,99 yrs lease commencing from 1977,09,Core Central Region,06 to 10
ROBIN REGALIA,"1,900,000",958,"1,983",Oct-22,ROBIN ROAD,Resale,Strata,89,"21,348",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL CREST,"1,750,000",818.06,"2,139",Oct-22,CAIRNHILL CIRCLE,Resale,Strata,76,"23,026",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"12,500,000","7,524.04","1,661",Oct-22,KEPPEL BAY VIEW,Resale,Strata,699,"17,883",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
EIGHT RIVERSUITES,"1,143,000",699.66,"1,634",Oct-22,WHAMPOA EAST,Resale,Strata,65,"17,585",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,588,800",839.59,"1,892",Oct-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"20,369",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
THE TRIZON,"4,230,000","2,066.69","2,047",Oct-22,RIDGEWOOD CLOSE,Resale,Strata,192,"22,031",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
WATERFRONT @ FABER,"1,500,000","1,022.58","1,467",Oct-22,FABER WALK,Resale,Strata,95,"15,789",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
CYAN,"3,880,000","1,463.9","2,650",Oct-22,KENG CHIN ROAD,Resale,Strata,136,"28,529",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
PRIMEDGE,"780,000",527.44,"1,479",Oct-22,LORONG 34 GEYLANG,Resale,Strata,49,"15,918",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
OXLEY EDGE,"880,000",398.27,"2,210",Oct-22,RIVER VALLEY ROAD,Resale,Strata,37,"23,784",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,200,000","1,431.61","1,537",Oct-22,ONE-NORTH GATEWAY,Resale,Strata,133,"16,541",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
DOMAIN 21,"1,510,000",882.65,"1,711",Oct-22,DELTA ROAD,Resale,Strata,82,"18,415",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,11 to 15
THE OCEANFRONT @ SENTOSA COVE,"3,880,000","2,055.92","1,887",Oct-22,OCEAN DRIVE,Resale,Strata,191,"20,314",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
BOTANNIA,"2,150,000","1,636.13","1,314",Oct-22,WEST COAST PARK,Resale,Strata,152,"14,145",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
SINGA HILLS,"930,000",667.37,"1,394",Oct-22,JALAN SINGA,Resale,Strata,62,"15,000",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
