Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
GOODMAN CREST,"4,250,000","5,941.73",715,Dec-20,GOODMAN ROAD,Resale,Strata,552,"7,699",-,Detached House,1,Freehold,15,Rest of Central Region,-
THE CHANCERY RESIDENCE,"2,400,000","3,261.49",736,Dec-20,CHANCERY LANE,Resale,Strata,303,"7,921",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
ESTE VILLA,"2,400,000","3,422.95",701,Dec-20,NIM ROAD,Resale,Strata,318,"7,547",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,138,888","3,702.82",848,Dec-20,BELGRAVIA DRIVE,Resale,Strata,344,"9,125",-,Terrace House,1,Freehold,28,Outside Central Region,-
TERESA 8,"2,850,000","3,422.95",833,Dec-20,BUKIT TERESA CLOSE,Resale,Strata,318,"8,962",-,Terrace House,1,Freehold,04,Rest of Central Region,-
ESTE VILLA,"2,290,000","3,358.37",682,Dec-20,NIM ROAD,Resale,Strata,312,"7,340",-,Terrace House,1,Freehold,28,Outside Central Region,-
HORIZON GREEN,"1,780,000","3,272.26",544,Dec-20,ANG MO KIO AVENUE 2,Resale,Strata,304,"5,855",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
PLATINA GARDENS,"1,936,800","4,122.61",470,Dec-20,PLATINA ROAD,Resale,Strata,383,"5,057",-,Terrace House,1,Freehold,27,Outside Central Region,-
PALACIO,"2,900,000","3,907.33",742,Dec-20,LORONG M TELOK KURAU,Resale,Strata,363,"7,989",-,Terrace House,1,Freehold,15,Outside Central Region,-
SOMMERVILLE REGENCY,"2,358,888","2,561.83",921,Dec-20,LORONG SELANGAT,Resale,Strata,238,"9,911",-,Terrace House,1,Freehold,13,Outside Central Region,-
EIGHT @ EAST COAST,"2,680,000","2,992.39",896,Dec-20,EAST COAST AVENUE,Resale,Strata,278,"9,640",-,Terrace House,1,Freehold,15,Outside Central Region,-
ONE SURIN,"2,838,000","4,090.32",694,Dec-20,SURIN AVENUE,Resale,Strata,380,"7,468",-,Terrace House,1,Freehold,19,Outside Central Region,-
MOSELLA,"3,080,000","5,855.62",526,Dec-20,MUSWELL HILL,Resale,Strata,544,"5,662",-,Detached House,1,Freehold,13,Outside Central Region,-
VERDANA VILLAS,"2,908,000","4,596.23",633,Dec-20,GRACE WALK,Resale,Strata,427,"6,810",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE AMBIENCE,"2,200,000","3,670.52",599,Dec-20,PONGGOL SEVENTEENTH AVENUE,Resale,Strata,341,"6,452",-,Detached House,1,999 yrs lease commencing from 1874,19,Outside Central Region,-
LANGE 28,"1,595,000","2,098.98",760,Dec-20,LANGE ROAD,Resale,Strata,195,"8,179",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
D'MANOR,"1,850,000","2,723.29",679,Dec-20,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,312",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE WOODS,"1,860,000","4,154.9",448,Dec-20,WESTWOOD AVENUE,Resale,Strata,386,"4,819",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
CABANA,"1,990,000","3,336.84",596,Dec-20,SUNRISE TERRACE,Resale,Strata,310,"6,419",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
THE SHAUGHNESSY,"1,590,000","3,283.02",484,Dec-20,MILTONIA CLOSE,Resale,Strata,305,"5,213",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
PALACIO,"2,820,000","3,918.1",720,Dec-20,LORONG M TELOK KURAU,Resale,Strata,364,"7,747",-,Terrace House,1,Freehold,15,Outside Central Region,-
GOODWOOD GRAND,"6,880,000","5,403.53","1,273",Dec-20,BALMORAL ROAD,Resale,Strata,502,"13,705",-,Detached House,1,Freehold,10,Core Central Region,-
RADIANCE @ BUKIT TIMAH,"3,050,000","4,068.79",750,Dec-20,YUK TONG AVENUE,Resale,Strata,378,"8,069",-,Terrace House,1,Freehold,21,Rest of Central Region,-
RIA TOWNHOUSES,"2,368,000","3,304.55",717,Dec-20,BEDOK RIA CRESCENT,Resale,Strata,307,"7,713",-,Terrace House,1,Freehold,16,Outside Central Region,-
SOMMERVILLE REGENCY,"2,200,000","2,561.83",859,Dec-20,LORONG SELANGAT,Resale,Strata,238,"9,244",-,Terrace House,1,Freehold,13,Outside Central Region,-
VICTORY VILLE,"2,230,000","3,552.12",628,Dec-20,TOH DRIVE,Resale,Strata,330,"6,758",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
CABANA,"1,830,000","2,917.04",627,Dec-20,SUNRISE TERRACE,Resale,Strata,271,"6,753",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","6,996.6",443,Nov-20,TOH CRESCENT,Resale,Strata,650,"4,769",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
D'ELIAS,"2,000,000","4,348.66",460,Nov-20,ELIAS TERRACE,Resale,Strata,404,"4,950",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
KEW RESIDENCIA,"1,488,000","2,561.83",581,Nov-20,KEW CRESCENT,Resale,Strata,238,"6,252",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
MARLENE VILLE,"2,280,000","2,572.6",886,Nov-20,MARLENE AVENUE,Resale,Strata,239,"9,540",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE SHAUGHNESSY,"1,660,000","3,283.02",506,Nov-20,MILTONIA CLOSE,Resale,Strata,305,"5,443",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
DUNSFOLD 18,"3,088,000","4,230.25",730,Nov-20,DUNSFOLD DRIVE,Resale,Strata,393,"7,858",-,Detached House,1,Freehold,13,Outside Central Region,-
ESTRIVILLAS,"3,080,000","4,359.42",707,Nov-20,JALAN LIM TAI SEE,Resale,Strata,405,"7,605",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HILLCREST VILLA,"3,100,000","3,089.27","1,003",Nov-20,HILLCREST ROAD,Resale,Strata,287,"10,801",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"1,500,000","2,271.2",660,Nov-20,KOVAN ROAD,Resale,Strata,211,"7,109",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE TENERIFFE,"2,453,000","3,164.62",775,Nov-20,LAUREL WOOD AVENUE,Resale,Strata,294,"8,344",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE GREENWOOD,"2,850,000","3,326.08",857,Nov-20,GREENWOOD AVENUE,Resale,Strata,309,"9,223",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
SPRINGHILL,"1,450,000","2,906.28",499,Nov-20,SEMBAWANG WALK,Resale,Strata,270,"5,370",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
ASTON RESIDENCE,"2,300,000","4,714.63",488,Nov-20,JALAN LOYANG BESAR,Resale,Strata,438,"5,251",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
SOLARIS RESIDENCES,"2,400,000","3,831.98",626,Nov-20,PAYA LEBAR CRESCENT,Resale,Strata,356,"6,742",-,Terrace House,1,Freehold,19,Outside Central Region,-
DUNSFOLD 18,"3,300,000","4,563.94",723,Nov-20,DUNSFOLD DRIVE,Resale,Strata,424,"7,783",-,Detached House,1,Freehold,13,Outside Central Region,-
SUMMER VILLAS,"2,265,000","3,552.12",638,Nov-20,GERALD DRIVE,Resale,Strata,330,"6,864",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
GILSTEAD BROOKS,"3,220,000","3,067.74","1,050",Nov-20,GILSTEAD ROAD,Resale,Strata,285,"11,298",-,Terrace House,1,Freehold,11,Core Central Region,01 to 05
HILLCREST VILLA,"3,000,000","3,100.03",968,Nov-20,HILLCREST ROAD,Resale,Strata,288,"10,417",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
CABANA,"1,865,000","2,917.04",639,Nov-20,SUNRISE TERRACE,Resale,Strata,271,"6,882",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
CHEPSTOW VILLE,"2,930,000","4,380.95",669,Nov-20,CHEPSTOW CLOSE,Resale,Strata,407,"7,199",-,Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
THE SHAUGHNESSY,"1,580,000","3,476.77",454,Nov-20,MILTONIA CLOSE,Resale,Strata,323,"4,892",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ESTE VILLA,"2,640,000","3,896.57",678,Nov-20,NIM ROAD,Resale,Strata,362,"7,293",-,Terrace House,1,Freehold,28,Outside Central Region,-
ASTON GREEN,"2,488,888","4,165.67",597,Nov-20,PAYA LEBAR CRESCENT,Resale,Strata,387,"6,431",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE TENERIFFE,"2,510,000","3,164.62",793,Nov-20,LAUREL WOOD AVENUE,Resale,Strata,294,"8,537",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"2,525,000","3,143.09",803,Nov-20,LAUREL WOOD AVENUE,Resale,Strata,292,"8,647",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
CABANA,"1,750,000","2,938.57",596,Oct-20,SUNRISE TERRACE,Resale,Strata,273,"6,410",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
THE SHAUGHNESSY,"1,700,000","3,745.87",454,Oct-20,MILTONIA CLOSE,Resale,Strata,348,"4,885",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
THE SHAUGHNESSY,"1,730,000","3,304.55",524,Oct-20,MILTONIA CLOSE,Resale,Strata,307,"5,635",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
D'MANOR,"1,793,000","2,723.29",658,Oct-20,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,087",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
HORIZON GARDENS,"1,720,000","2,906.28",592,Oct-20,ANG MO KIO AVENUE 2,Resale,Strata,270,"6,370",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
CABANA,"1,900,000","3,164.62",600,Oct-20,SUNRISE TERRACE,Resale,Strata,294,"6,463",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
SPRINGHILL,"1,543,800","3,013.92",512,Oct-20,SEMBAWANG WALK,Resale,Strata,280,"5,514",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
CASA FIDELIO,"1,850,000","1,915.99",966,Oct-20,FIDELIO STREET,Resale,Strata,178,"10,393",-,Terrace House,1,Freehold,15,Outside Central Region,-
MEDALLION,"2,468,000","4,434.77",557,Oct-20,BRADDELL ROAD,Resale,Strata,412,"5,990",-,Detached House,1,Freehold,13,Outside Central Region,-
CENTURION RESIDENCES,"2,582,000","3,821.22",676,Oct-20,PUAY HEE AVENUE,Resale,Strata,355,"7,273",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
THE WHITLEY RESIDENCES,"4,699,000","6,652.15",706,Oct-20,WHITLEY ROAD,Resale,Strata,618,"7,604",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST VILLA,"2,930,000","3,078.5",952,Oct-20,HILLCREST ROAD,Resale,Strata,286,"10,245",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
THE HILLOFT,"2,520,000","5,199.01",485,Oct-20,JALAN DERMAWAN,Resale,Strata,483,"5,217",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
INFINIUM,"3,100,000","4,994.5",621,Oct-20,RICHARDS AVENUE,Resale,Strata,464,"6,681",-,Terrace House,1,Freehold,19,Outside Central Region,-
HILLCREST VILLA,"3,000,000","3,089.27",971,Oct-20,HILLCREST ROAD,Resale,Strata,287,"10,453",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
SANDALWOOD,"3,400,000","3,229.2","1,053",Oct-20,TEMBELING ROAD,Resale,Strata,300,"11,333",-,Terrace House,1,Freehold,15,Rest of Central Region,-
HORIZON GARDENS,"1,938,000","3,175.38",610,Oct-20,ANG MO KIO AVENUE 2,Resale,Strata,295,"6,569",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
LONG HUA YUAN,"1,780,000","2,572.6",692,Oct-20,JALAN RIMAU,Resale,Strata,239,"7,448",-,Terrace House,1,Freehold,14,Outside Central Region,-
HORIZON GARDENS,"1,830,000","3,035.45",603,Oct-20,ANG MO KIO AVENUE 2,Resale,Strata,282,"6,489",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THE WOODS,"1,786,000","4,004.21",446,Oct-20,WESTWOOD AVENUE,Resale,Strata,372,"4,801",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
THE TENERIFFE,"2,688,000","3,121.56",861,Oct-20,LAUREL WOOD AVENUE,Resale,Strata,290,"9,269",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE WOODS,"1,738,000","4,004.21",434,Oct-20,WESTWOOD AVENUE,Resale,Strata,372,"4,672",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
THE SPRINGFIELD,"1,398,000","2,378.84",588,Oct-20,CHEMPAKA KUNING LINK,Resale,Strata,221,"6,326",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CERELIA VISTA,"2,350,000","4,886.86",481,Oct-20,LORONG AH SOO,Resale,Strata,454,"5,176",-,Terrace House,1,Freehold,19,Outside Central Region,-
CABANA,"1,790,000","3,067.74",583,Oct-20,SUNRISE TERRACE,Resale,Strata,285,"6,281",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
THE CHANCERY RESIDENCE,"2,820,000","3,638.23",775,Oct-20,CHANCERY LANE,Resale,Strata,338,"8,343",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
URBAN VILLAS,"2,960,000","6,070.9",488,Oct-20,PAYA LEBAR CRESCENT,Resale,Strata,564,"5,248",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE TENERIFFE,"2,648,000","3,121.56",848,Oct-20,LAUREL WOOD AVENUE,Resale,Strata,290,"9,131",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE SHAUGHNESSY,"1,650,000","3,315.31",498,Oct-20,MILTONIA CLOSE,Resale,Strata,308,"5,357",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
SPRINGHILL,"1,548,000","2,960.1",523,Oct-20,SEMBAWANG WALK,Resale,Strata,275,"5,629",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
RIDGEWOOD,"3,500,000","2,852.46","1,227",Oct-20,MOUNT SINAI RISE,Resale,Strata,265,"13,208",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
CHARLTON VILLAS,"2,500,000","3,541.36",706,Oct-20,CHARLTON LANE,Resale,Strata,329,"7,599",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE SHAUGHNESSY,"1,455,000","3,304.55",440,Oct-20,MILTONIA CLOSE,Resale,Strata,307,"4,739",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
D'MANOR,"1,952,500","3,304.55",591,Oct-20,TANAH MERAH KECHIL AVENUE,Resale,Strata,307,"6,360",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
BINJAI CREST,"2,038,000","3,358.37",607,Oct-20,JALAN KAMPONG CHANTEK,Resale,Strata,312,"6,532",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
THE WOODS,"1,800,000","4,208.72",428,Oct-20,WESTWOOD AVENUE,Resale,Strata,391,"4,604",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
SPRINGHILL,"1,440,000","3,013.92",478,Oct-20,SEMBAWANG WALK,Resale,Strata,280,"5,143",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
LYNWOOD EIGHT,"3,088,000","5,651.1",546,Oct-20,LYNWOOD GROVE,Resale,Strata,525,"5,882",-,Detached House,1,Freehold,13,Outside Central Region,-
THE SHAUGHNESSY,"1,680,000","3,552.12",473,Oct-20,MILTONIA CLOSE,Resale,Strata,330,"5,091",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
HILLCREST VILLA,"3,000,000","3,089.27",971,Oct-20,HILLCREST ROAD,Resale,Strata,287,"10,453",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
WOODHAVEN,"2,600,000","3,358.37",774,Oct-20,WOODGROVE AVENUE,Resale,Strata,312,"8,333",-,Terrace House,1,99 yrs lease commencing from 2011,25,Outside Central Region,-
KEW GATE,"1,450,000","2,325.02",624,Oct-20,LIMAU GARDEN,Resale,Strata,216,"6,713",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
SPRINGHILL,"1,560,000","2,906.28",537,Oct-20,SEMBAWANG WALK,Resale,Strata,270,"5,778",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
ASTON RESIDENCE,"2,100,000","4,714.63",445,Oct-20,JALAN LOYANG BESAR,Resale,Strata,438,"4,795",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
SPRINGHILL,"1,503,888","3,013.92",499,Oct-20,SEMBAWANG WALK,Resale,Strata,280,"5,371",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
LANDED HOUSING DEVELOPMENT,"2,318,888","2,938.57",789,Oct-20,JALAN ULU SIGLAP,Resale,Strata,273,"8,494",-,Terrace House,1,Freehold,15,Outside Central Region,-
CHARLTON VILLAS,"2,200,000","3,110.8",707,Oct-20,CHARLTON LANE,Resale,Strata,289,"7,612",-,Terrace House,1,Freehold,19,Outside Central Region,-
ESTE VILLA,"2,700,000","3,767.4",717,Sep-20,NIM ROAD,Resale,Strata,350,"7,714",-,Terrace House,1,Freehold,28,Outside Central Region,-
JANSEN 8,"2,168,000","3,089.27",702,Sep-20,JANSEN ROAD,Resale,Strata,287,"7,554",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE TENERIFFE,"2,448,000","3,412.19",717,Sep-20,LAUREL WOOD AVENUE,Resale,Strata,317,"7,722",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
DALLA VALE,"2,115,000","3,562.88",594,Sep-20,SPRINGLEAF AVENUE,Resale,Strata,331,"6,390",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
SPRINGHILL,"1,370,000","2,744.82",499,Sep-20,SEMBAWANG WALK,Resale,Strata,255,"5,373",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
SPRINGHILL,"1,518,888","3,013.92",504,Sep-20,SEMBAWANG WALK,Resale,Strata,280,"5,425",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
POETS VILLAS,"2,063,000","3,476.77",593,Sep-20,TAGORE AVENUE,Resale,Strata,323,"6,387",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
WATTEN RESIDENCES,"3,480,000","3,110.8","1,119",Sep-20,WATTEN RISE,Resale,Strata,289,"12,042",-,Terrace House,1,Freehold,11,Core Central Region,-
HILLSGROVE,"2,450,000","4,542.41",539,Sep-20,HILLSIDE DRIVE,Resale,Strata,422,"5,806",-,Semi-Detached House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
HILLCREST VILLA,"2,788,000","2,917.04",956,Sep-20,HILLCREST ROAD,Resale,Strata,271,"10,288",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
SPRINGHILL,"1,475,000","3,132.32",471,Sep-20,SEMBAWANG WALK,Resale,Strata,291,"5,069",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,620,000","1,528.49","1,060",Sep-20,FERNVALE CLOSE,Resale,Strata,142,"11,408",-,Terrace House,1,99 yrs lease commencing from 2013,28,Outside Central Region,-
BINJAI CREST,"2,200,000","3,778.16",582,Sep-20,JALAN KAMPONG CHANTEK,Resale,Strata,351,"6,268",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
ESTRIVILLAS,"3,620,000","5,403.53",670,Sep-20,JALAN LIM TAI SEE,Resale,Strata,502,"7,211",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SOMMERVILLE REGENCY,"2,180,000","2,529.54",862,Sep-20,LORONG SELANGAT,Resale,Strata,235,"9,277",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,950,000","5,930.96",497,Sep-20,TOH CRESCENT,Resale,Strata,551,"5,354",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
KIARA 10,"2,800,000","6,469.16",433,Sep-20,LORONG MARZUKI,Resale,Strata,601,"4,659",-,Detached House,1,Freehold,14,Outside Central Region,-
SEAHILL,"3,651,480","3,649","1,001",Sep-20,WEST COAST CRESCENT,Resale,Strata,339,"10,771",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
CHARLTON VILLAS,"2,380,000","3,035.45",784,Sep-20,CHARLTON LANE,Resale,Strata,282,"8,440",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE FORD @ HOLLAND,"4,000,000","3,293.78","1,214",Sep-20,FORD AVENUE,Resale,Strata,306,"13,072",-,Terrace House,1,Freehold,10,Core Central Region,-
SUMMER GARDENS,"1,850,000","3,024.68",612,Sep-20,UPPER CHANGI ROAD EAST,Resale,Strata,281,"6,584",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE WHITLEY RESIDENCES,"5,080,000","7,050.42",721,Sep-20,WHITLEY ROAD,Resale,Strata,655,"7,756",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SUNCOTTAGES,"2,770,000","3,390.66",817,Sep-20,CASHEW CRESCENT,Resale,Strata,315,"8,794",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
JC VILLE,"2,200,000","2,228.15",987,Sep-20,JOO CHIAT PLACE,Resale,Strata,207,"10,628",-,Terrace House,1,Freehold,15,Rest of Central Region,-
PALACIO,"3,000,000","3,993.44",751,Sep-20,LORONG M TELOK KURAU,Resale,Strata,371,"8,086",-,Terrace House,1,Freehold,15,Outside Central Region,-
EUHABITAT,"2,200,000","3,379.9",651,Sep-20,JALAN EUNOS,Resale,Strata,314,"7,006",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
CHARLTON VILLAS,"2,168,000","2,723.29",796,Sep-20,CHARLTON LANE,Resale,Strata,253,"8,569",-,Terrace House,1,Freehold,19,Outside Central Region,-
ESTE VILLA,"2,550,000","3,799.69",671,Sep-20,NIM ROAD,Resale,Strata,353,"7,224",-,Terrace House,1,Freehold,28,Outside Central Region,-
ARCHIPELAGO,"3,088,000","4,402.48",701,Sep-20,BEDOK RESERVOIR ROAD,Resale,Strata,409,"7,550",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
BARKER 9,"5,350,000","6,458.4",828,Sep-20,BARKER ROAD,Resale,Strata,600,"8,917",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE GREENWOOD,"2,760,000","2,992.39",922,Sep-20,GREENWOOD AVENUE,Resale,Strata,278,"9,928",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
THE SHAUGHNESSY,"1,600,000","3,283.02",487,Sep-20,MILTONIA CLOSE,Resale,Strata,305,"5,246",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
HILLCREST VILLA,"3,050,000","3,164.62",964,Sep-20,HILLCREST ROAD,Resale,Strata,294,"10,374",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,900,000","6,092.42",476,Sep-20,TOH CRESCENT,Resale,Strata,566,"5,124",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
CHEPSTOW VILLE,"2,208,000","3,293.78",670,Sep-20,CHEPSTOW CLOSE,Resale,Strata,306,"7,216",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
ATELIER VILLAS,"2,060,000","3,078.5",669,Aug-20,YIO CHU KANG DRIVE,Resale,Strata,286,"7,203",-,Terrace House,1,Freehold,26,Outside Central Region,-
HILLCREST VILLA,"2,900,000","3,153.85",920,Aug-20,HILLCREST ROAD,Resale,Strata,293,"9,898",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
TRUSSVILLE,"2,000,000","3,003.16",666,Aug-20,PAYA LEBAR CRESCENT,Resale,Strata,279,"7,168",-,Terrace House,1,Freehold,19,Outside Central Region,-
MEIHE GARDENS,"1,700,000","2,475.72",687,Aug-20,CROUCHER ROAD,Resale,Strata,230,"7,391",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,900,000","1,765.3","1,076",Aug-20,UPPER EAST COAST ROAD,Resale,Strata,164,"11,585",-,Terrace House,1,Freehold,16,Outside Central Region,-
PALACIO,"2,800,000","3,907.33",717,Aug-20,LORONG M TELOK KURAU,Resale,Strata,363,"7,713",-,Terrace House,1,Freehold,15,Outside Central Region,-
SPRINGHILL,"1,430,000","2,895.52",494,Aug-20,SEMBAWANG WALK,Resale,Strata,269,"5,316",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
SELETAR VIEW,"2,250,000","3,293.78",683,Aug-20,SELETAR HILLS DRIVE,Resale,Strata,306,"7,353",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
VERDANA VILLAS,"2,920,000","4,424",660,Aug-20,GRACE WALK,Resale,Strata,411,"7,105",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
MONT TIMAH,"3,500,000","4,542.41",771,Aug-20,BUKIT WAY,Resale,Strata,422,"8,294",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
EUHABITAT,"2,450,000","3,562.88",688,Aug-20,JALAN EUNOS,Resale,Strata,331,"7,402",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
THE SPRINGFIELD,"1,400,000","2,389.61",586,Aug-20,CHEMPAKA KUNING LINK,Resale,Strata,222,"6,306",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
VERDANA VILLAS,"2,950,000","4,424",667,Aug-20,GRACE WALK,Resale,Strata,411,"7,178",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
BELGRAVIA VILLAS,"2,950,000","3,584.41",823,Aug-20,BELGRAVIA DRIVE,Resale,Strata,333,"8,859",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"2,200,000","3,412.19",645,Aug-20,NIM ROAD,Resale,Strata,317,"6,940",-,Terrace House,1,Freehold,28,Outside Central Region,-
HORIZON GARDENS,"1,700,000","3,013.92",564,Aug-20,ANG MO KIO AVENUE 2,Resale,Strata,280,"6,071",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
