Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
AVILA GARDENS,"1,080,000","1,323.97",816,Feb-21,FLORA ROAD,Resale,Strata,123,"8,780",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
ENVIO,"1,268,000","1,011.82","1,253",Feb-21,JOO CHIAT PLACE,Resale,Strata,94,"13,489",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LEGENDA AT JOO CHIAT,"1,330,000","1,227.1","1,084",Feb-21,JOO CHIAT LANE,Resale,Strata,114,"11,667",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE LAKESHORE,"965,000",936.47,"1,030",Feb-21,JURONG WEST STREET 41,Resale,Strata,87,"11,092",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE TROPIC GARDENS,"1,380,000","1,248.62","1,105",Feb-21,UPPER EAST COAST ROAD,Resale,Strata,116,"11,897",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
LAGOON VIEW,"1,650,000","1,646.89","1,002",Feb-21,MARINE PARADE ROAD,Resale,Strata,153,"10,784",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
WATERVIEW,"998,000",925.7,"1,078",Feb-21,TAMPINES AVENUE 1,Resale,Strata,86,"11,605",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
SHERWOOD CONDOMINIUM,"1,208,000","1,227.1",984,Feb-21,JALAN JURONG KECHIL,Resale,Strata,114,"10,596",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PINE GROVE,"1,260,000","1,323.97",952,Feb-21,PINE GROVE,Resale,Strata,123,"10,244",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
YISHUN EMERALD,"1,030,000","1,410.08",730,Feb-21,CANBERRA DRIVE,Resale,Strata,131,"7,863",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,235,000","1,237.86",998,Feb-21,UPPER SERANGOON VIEW,Resale,Strata,115,"10,739",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
REGENT GROVE,"778,000","1,173.28",663,Feb-21,CHOA CHU KANG NORTH 7,Resale,Strata,109,"7,138",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
THE SOUND,"2,050,000","1,270.15","1,614",Feb-21,EAST COAST ROAD,Resale,Strata,118,"17,373",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE PANORAMA,"2,455,000","1,560.78","1,573",Feb-21,ANG MO KIO AVENUE 2,Resale,Strata,145,"16,931",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
COSTA RHU,"2,525,000","2,055.92","1,228",Feb-21,RHU CROSS,Resale,Strata,191,"13,220",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
SAVANNAH CONDOPARK,"1,020,000","1,227.1",831,Feb-21,SIMEI RISE,Resale,Strata,114,"8,947",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE TROPICA,"1,085,000","1,227.1",884,Feb-21,TAMPINES AVENUE 1,Resale,Strata,114,"9,518",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,260,000","1,496.2",842,Feb-21,SIMEI RISE,Resale,Strata,139,"9,065",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
TIERRA VUE,"2,720,000","2,055.92","1,323",Feb-21,ST. PATRICK'S ROAD,Resale,Strata,191,"14,241",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PRESIDIO,"1,230,000",968.76,"1,270",Feb-21,CEYLON LANE,Resale,Strata,90,"13,667",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CHANGI COURT,"892,000",839.59,"1,062",Feb-21,UPPER CHANGI ROAD EAST,Resale,Strata,78,"11,436",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERTOWN,"1,040,000",807.3,"1,288",Feb-21,PUNGGOL CENTRAL,Resale,Strata,75,"13,867",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERFRONT GOLD,"750,000",667.37,"1,124",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,62,"12,097",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
PARC OLYMPIA,"628,000",656.6,956,Feb-21,FLORA DRIVE,Resale,Strata,61,"10,295",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
PARC VERA,"960,888",871.88,"1,102",Feb-21,HOUGANG STREET 32,Resale,Strata,81,"11,863",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE BAYSHORE,"1,250,000","1,237.86","1,010",Feb-21,BAYSHORE ROAD,Resale,Strata,115,"10,870",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
PINE GROVE,"1,660,000","1,668.42",995,Feb-21,PINE GROVE,Resale,Strata,155,"10,710",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
SILVERSEA,"2,580,000","1,496.2","1,724",Feb-21,MARINE PARADE ROAD,Resale,Strata,139,"18,561",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"1,521,116","1,205.57","1,262",Feb-21,SIN MING WALK,Resale,Strata,112,"13,581",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
ISUITES @ PALM,"1,280,000","1,184.04","1,081",Feb-21,GLASGOW ROAD,Resale,Strata,110,"11,636",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
ARCHIPELAGO,"2,828,000","2,411.14","1,173",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,224,"12,625",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,468,000","1,259.39","1,166",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,117,"12,547",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
PRESTIGE LOFT,"1,025,000",914.94,"1,120",Feb-21,TELOK KURAU ROAD,Resale,Strata,85,"12,059",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NORTHVALE,"968,000","1,270.15",762,Feb-21,CHOA CHU KANG LOOP,Resale,Strata,118,"8,203",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
HILLINGTON GREEN,"1,750,000","1,356.26","1,290",Feb-21,HILLVIEW AVENUE,Resale,Strata,126,"13,889",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
ADANA @ THOMSON,"1,295,000",721.19,"1,796",Feb-21,OLD UPPER THOMSON ROAD,Resale,Strata,67,"19,328",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
BERKELEY RESIDENCES,"1,340,000",882.65,"1,518",Feb-21,LORONG N TELOK KURAU,Resale,Strata,82,"16,341",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE VESTA,"1,218,000","1,162.51","1,048",Feb-21,LORONG K TELOK KURAU,Resale,Strata,108,"11,278",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
D'ZIRE,"570,000",484.38,"1,177",Feb-21,ROBEY CRESCENT,Resale,Strata,45,"12,667",-,Apartment,1,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05
THE PANORAMA,"1,500,000",990.29,"1,515",Feb-21,ANG MO KIO AVENUE 2,Resale,Strata,92,"16,304",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
SHEBA LODGE,"1,240,000","1,140.98","1,087",Feb-21,CARPMAEL ROAD,Resale,Strata,106,"11,698",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TROPICAL SPRING,"1,200,000","1,388.56",864,Feb-21,SIMEI STREET 4,Resale,Strata,129,"9,302",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
THE SEA VIEW,"2,400,000","1,216.33","1,973",Feb-21,AMBER ROAD,Resale,Strata,113,"21,239",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
LAGOON VIEW,"1,550,000","1,646.89",941,Feb-21,MARINE PARADE ROAD,Resale,Strata,153,"10,131",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
H RESIDENCES,"700,000",548.96,"1,275",Feb-21,LORONG H TELOK KURAU,Resale,Strata,51,"13,725",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PEIRCE VIEW,"1,410,000","1,431.61",985,Feb-21,UPPER THOMSON ROAD,Resale,Strata,133,"10,602",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,400,000","2,303.5",608,Feb-21,ROSEWOOD DRIVE,Resale,Strata,214,"6,542",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
BAYSHORE PARK,"1,030,000",936.47,"1,100",Feb-21,BAYSHORE ROAD,Resale,Strata,87,"11,839",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
ONE AMBER,"2,300,000","1,259.39","1,826",Feb-21,AMBER GARDENS,Resale,Strata,117,"19,658",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE MINTON,"1,407,000","1,216.33","1,157",Feb-21,HOUGANG STREET 11,Resale,Strata,113,"12,451",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
SKY HABITAT,"2,880,000","1,797.59","1,602",Feb-21,BISHAN STREET 15,Resale,Strata,167,"17,246",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,26 to 30
THE BLOSSOMVALE,"2,250,000","1,399.32","1,608",Feb-21,DUNEARN ROAD,Resale,Strata,130,"17,308",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"890,888",839.59,"1,061",Feb-21,UPPER SERANGOON VIEW,Resale,Strata,78,"11,422",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
LA FIESTA,"1,750,000","1,420.85","1,232",Feb-21,SENGKANG SQUARE,Resale,Strata,132,"13,258",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BALLOTA PARK CONDOMINIUM,"1,200,000","1,474.67",814,Feb-21,MARIAM WAY,Resale,Strata,137,"8,759",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE PANORAMA,"1,298,000",990.29,"1,311",Feb-21,ANG MO KIO AVENUE 2,Resale,Strata,92,"14,109",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
WATER PLACE,"1,900,000","1,453.14","1,308",Feb-21,TANJONG RHU ROAD,Resale,Strata,135,"14,074",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"850,000","1,130.22",752,Feb-21,SIMEI RISE,Resale,Strata,105,"8,095",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
FORESQUE RESIDENCES,"1,420,000","1,270.15","1,118",Feb-21,PETIR ROAD,Resale,Strata,118,"12,034",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
HEDGES PARK CONDOMINIUM,"810,000",871.88,929,Feb-21,FLORA DRIVE,Resale,Strata,81,"10,000",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
CADENCE LIGHT,"940,000",818.06,"1,149",Feb-21,TELOK KURAU ROAD,Resale,Strata,76,"12,368",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PINE GROVE,"1,520,000","1,668.42",911,Feb-21,PINE GROVE,Resale,Strata,155,"9,806",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,332,500","1,560.78",854,Feb-21,BRADDELL HILL,Resale,Strata,145,"9,190",-,Apartment,1,103 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05
THE NAUTICAL,"551,000",441.32,"1,249",Feb-21,JALAN SENDUDOK,Resale,Strata,41,"13,439",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
KOVAN REGENCY,"1,280,000",893.41,"1,433",Feb-21,KOVAN RISE,Resale,Strata,83,"15,422",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
ONE FORT,"1,580,000","1,054.87","1,498",Feb-21,FORT ROAD,Resale,Strata,98,"16,122",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
GARDENVISTA,"1,690,000","1,173.28","1,440",Feb-21,DUNEARN ROAD,Resale,Strata,109,"15,505",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
COSTA DEL SOL,"2,400,000","1,797.59","1,335",Feb-21,BAYSHORE ROAD,Resale,Strata,167,"14,371",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
MERALODGE,"2,088,000","1,915.99","1,090",Feb-21,HILLVIEW AVENUE,Resale,Strata,178,"11,730",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE HACIENDA,"1,900,000","1,560.78","1,217",Feb-21,HACIENDA GROVE,Resale,Strata,145,"13,103",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE MAYFAIR,"1,150,000","1,388.56",828,Feb-21,JURONG EAST STREET 32,Resale,Strata,129,"8,915",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"780,000",861.12,906,Feb-21,MILTONIA CLOSE,Resale,Strata,80,"9,750",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
8 EDEN GROVE,"1,130,000",968.76,"1,166",Feb-21,EDEN GROVE,Resale,Strata,90,"12,556",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,238,000","1,248.62",991,Feb-21,FLORA DRIVE,Resale,Strata,116,"10,672",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
TELOK MANSION,"1,430,000","1,550.02",923,Feb-21,TELOK KURAU ROAD,Resale,Strata,144,"9,931",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"1,080,000",850.36,"1,270",Feb-21,HILLVIEW RISE,Resale,Strata,79,"13,671",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"808,000",753.48,"1,072",Feb-21,SENGKANG EAST AVENUE,Resale,Strata,70,"11,543",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PALM GARDENS,"1,100,000","1,431.61",768,Feb-21,HONG SAN WALK,Resale,Strata,133,"8,271",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
FLO RESIDENCE,"770,000",861.12,894,Feb-21,PUNGGOL FIELD WALK,Resale,Strata,80,"9,625",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BULLION PARK,"1,520,000","1,259.39","1,207",Feb-21,LENTOR LOOP,Resale,Strata,117,"12,991",-,Condominium,1,Freehold,26,Outside Central Region,06 to 10
TELOK MANSION,"1,350,000","1,550.02",871,Feb-21,TELOK KURAU ROAD,Resale,Strata,144,"9,375",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ECO,"1,258,000",914.94,"1,375",Feb-21,BEDOK SOUTH AVENUE 3,Resale,Strata,85,"14,800",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
PARK EAST,"2,108,880","1,700.71","1,240",Feb-21,JALAN TUA KONG,Resale,Strata,158,"13,347",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PARK EAST,"2,366,000","1,689.95","1,400",Feb-21,JALAN TUA KONG,Resale,Strata,157,"15,070",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE CASCADIA,"1,598,000",882.65,"1,810",Feb-21,BUKIT TIMAH ROAD,Resale,Strata,82,"19,488",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ONE AMBER,"2,580,000","1,453.14","1,775",Feb-21,AMBER GARDENS,Resale,Strata,135,"19,111",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
LAKEVILLE,"1,770,000","1,162.51","1,523",Feb-21,JURONG LAKE LINK,Resale,Strata,108,"16,389",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
COCO PALMS,"2,518,000","2,142.04","1,176",Feb-21,PASIR RIS GROVE,Resale,Strata,199,"12,653",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
EASTVILLE APARTMENTS,"1,368,000","1,001.05","1,367",Feb-21,JOO CHIAT LANE,Resale,Strata,93,"14,710",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
QUESTA @ DUNMAN,"1,190,000",775.01,"1,535",Feb-21,DUNMAN ROAD,Resale,Strata,72,"16,528",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE LINE @ TANJONG RHU,"2,465,280","1,151.75","2,140",Feb-21,TANJONG RHU ROAD,Resale,Strata,107,"23,040",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE SEA VIEW,"2,650,000","1,410.08","1,879",Feb-21,AMBER ROAD,Resale,Strata,131,"20,229",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE CHUAN,"1,560,000",936.47,"1,666",Feb-21,LORONG CHUAN,Resale,Strata,87,"17,931",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,16 to 20
IVORY HEIGHTS,"1,580,000","1,851.41",853,Feb-21,JURONG EAST STREET 13,Resale,Strata,172,"9,186",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
LOYANG VALLEY,"1,190,000","1,496.2",795,Feb-21,LOYANG AVENUE,Resale,Strata,139,"8,561",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,06 to 10
CASA MERAH,"1,458,000","1,259.39","1,158",Feb-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,117,"12,462",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
THE LINEAR,"1,303,000","1,227.1","1,062",Feb-21,UPPER BUKIT TIMAH ROAD,Resale,Strata,114,"11,430",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
THE DAIRY FARM,"1,800,000","1,571.54","1,145",Feb-21,DAIRY FARM ROAD,Resale,Strata,146,"12,329",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"1,800,000","1,323.97","1,360",Feb-21,COMPASSVALE BOW,Resale,Strata,123,"14,634",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
GARDENVISTA,"1,295,000",925.7,"1,399",Feb-21,DUNEARN ROAD,Resale,Strata,86,"15,058",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
IMPERIAL HEIGHTS,"1,069,000",775.01,"1,379",Feb-21,IPOH LANE,Resale,Strata,72,"14,847",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SPACE @ KOVAN,"1,100,000","1,087.16","1,012",Feb-21,YIO CHU KANG ROAD,Resale,Strata,101,"10,891",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,190,000","1,668.42","1,313",Feb-21,KENSINGTON PARK DRIVE,Resale,Strata,155,"14,129",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
THE MINTON,"1,070,000","1,087.16",984,Feb-21,HOUGANG STREET 11,Resale,Strata,101,"10,594",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,920,000","1,625.36","1,181",Feb-21,BEDOK NORTH DRIVE,Resale,Strata,151,"12,715",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
BUTTERWORTH 8,"2,100,000","1,463.9","1,435",Feb-21,BUTTERWORTH LANE,Resale,Strata,136,"15,441",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
HILLVIEW HEIGHTS,"1,250,000",979.52,"1,276",Feb-21,HILLVIEW AVENUE,Resale,Strata,91,"13,736",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
RIO VISTA,"1,008,000","1,237.86",814,Feb-21,UPPER SERANGOON VIEW,Resale,Strata,115,"8,765",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
BOATHOUSE RESIDENCES,"660,000",624.31,"1,057",Feb-21,UPPER SERANGOON VIEW,Resale,Strata,58,"11,379",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SOUTHAVEN I,"1,500,000","1,528.49",981,Feb-21,HINDHEDE WALK,Resale,Strata,142,"10,563",-,Condominium,1,99 yrs lease commencing from 1994,21,Outside Central Region,06 to 10
CENTRO RESIDENCES,"1,465,000","1,001.05","1,463",Feb-21,ANG MO KIO AVENUE 8,Resale,Strata,93,"15,753",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,26 to 30
LIVIA,"1,400,000","1,539.25",910,Feb-21,PASIR RIS GROVE,Resale,Strata,143,"9,790",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
BAYSHORE PARK,"895,000",936.47,956,Feb-21,BAYSHORE ROAD,Resale,Strata,87,"10,287",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
EMERALD EAST,"2,750,000","2,055.92","1,338",Feb-21,TANJONG RHU ROAD,Resale,Strata,191,"14,398",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE MEYERISE,"2,628,000","1,280.92","2,052",Feb-21,MEYER ROAD,Resale,Strata,119,"22,084",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE NAUTICAL,"1,230,000","1,345.5",914,Feb-21,JALAN SENDUDOK,Resale,Strata,125,"9,840",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,110,000","1,657.66",670,Feb-21,SIMEI RISE,Resale,Strata,154,"7,208",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SANCTUARY GREEN,"1,350,000","1,140.98","1,183",Feb-21,TANJONG RHU ROAD,Resale,Strata,106,"12,736",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
SOUTHAVEN I,"1,238,000","1,334.74",928,Feb-21,HINDHEDE WALK,Resale,Strata,124,"9,984",-,Condominium,1,99 yrs lease commencing from 1994,21,Outside Central Region,01 to 05
LAGUNA 88,"975,000","1,119.46",871,Feb-21,EASTWOOD ROAD,Resale,Strata,104,"9,375",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
PARC ROSEWOOD,"635,000",602.78,"1,053",Feb-21,ROSEWOOD DRIVE,Resale,Strata,56,"11,339",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,610,000","1,377.79","1,169",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,128,"12,578",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
ONE AMBER,"1,700,000",958,"1,775",Feb-21,AMBER GARDENS,Resale,Strata,89,"19,101",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MAPLE WOODS,"3,000,000","1,786.82","1,679",Feb-21,BUKIT TIMAH ROAD,Resale,Strata,166,"18,072",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
MI CASA,"1,182,888","1,313.21",901,Feb-21,CHOA CHU KANG AVENUE 3,Resale,Strata,122,"9,696",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,215,000","1,076.4","1,129",Feb-21,EAST COAST ROAD,Resale,Strata,100,"12,150",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SUNGLADE,"1,250,000","1,044.11","1,197",Feb-21,SERANGOON AVENUE 2,Resale,Strata,97,"12,887",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
HILLVIEW PARK,"1,440,000","1,227.1","1,174",Feb-21,HILLVIEW AVENUE,Resale,Strata,114,"12,632",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE SKYWOODS,"1,740,000","1,474.67","1,180",Feb-21,DAIRY FARM HEIGHTS,Resale,Strata,137,"12,701",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
SUNGLADE,"1,375,000","1,151.75","1,194",Feb-21,SERANGOON AVENUE 2,Resale,Strata,107,"12,850",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
REGENTVILLE,"840,000","1,151.75",729,Feb-21,HOUGANG STREET 92,Resale,Strata,107,"7,850",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
RIS GRANDEUR,"1,285,000","1,356.26",947,Feb-21,ELIAS ROAD,Resale,Strata,126,"10,198",-,Condominium,1,Freehold,18,Outside Central Region,11 to 15
DUNMAN VIEW,"1,280,000","1,216.33","1,052",Feb-21,HAIG ROAD,Resale,Strata,113,"11,327",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
E-SPACE,"1,095,000",818.06,"1,339",Feb-21,LORONG K TELOK KURAU,Resale,Strata,76,"14,408",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"1,800,000","1,743.77","1,032",Feb-21,HAZEL PARK TERRACE,Resale,Strata,162,"11,111",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"615,000",462.85,"1,329",Feb-21,FERNVALE ROAD,Resale,Strata,43,"14,302",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
CASTLE GREEN,"860,000",947.23,908,Feb-21,YIO CHU KANG ROAD,Resale,Strata,88,"9,773",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
SUMMERHILL,"2,190,000","1,603.84","1,365",Feb-21,HUME AVENUE,Resale,Strata,149,"14,698",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE GLADES,"1,140,000",721.19,"1,581",Feb-21,BEDOK RISE,Resale,Strata,67,"17,015",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
COSTA RHU,"2,688,000","2,055.92","1,307",Feb-21,RHU CROSS,Resale,Strata,191,"14,073",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
THE SERENNIA,"1,350,000","1,119.46","1,206",Feb-21,PULASAN ROAD,Resale,Strata,104,"12,981",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MAYSPRINGS,"1,075,000","1,291.68",832,Feb-21,PETIR ROAD,Resale,Strata,120,"8,958",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
PARC VISTA,"830,000","1,065.64",779,Feb-21,CORPORATION ROAD,Resale,Strata,99,"8,384",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
