Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BOTANIQUE AT BARTLEY,"1,230,000",731.95,"1,680",Dec-21,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"18,088",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
COCO PALMS,"988,000",742.72,"1,330",Dec-21,PASIR RIS GROVE,Resale,Strata,69,"14,319",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
CANBERRA RESIDENCES,"825,000",850.36,970,Dec-21,CANBERRA DRIVE,Resale,Strata,79,"10,443",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
OASIS @ ELIAS,"885,000",979.52,904,Dec-21,ELIAS ROAD,Resale,Strata,91,"9,725",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
CHANGI COURT,"1,010,000",839.59,"1,203",Dec-21,UPPER CHANGI ROAD EAST,Resale,Strata,78,"12,949",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE SEAWIND,"1,592,000",914.94,"1,740",Dec-21,LORONG M TELOK KURAU,Resale,Strata,85,"18,729",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,200,000",968.76,"1,239",Dec-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,90,"13,333",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,11 to 15
AURA 83,"1,650,000","1,119.46","1,474",Dec-21,DUKU ROAD,Resale,Strata,104,"15,865",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
REGENT HEIGHTS,"1,200,000","1,334.74",899,Dec-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,124,"9,677",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
SIGNATURE PARK,"2,610,000","1,689.95","1,544",Dec-21,TOH TUCK ROAD,Resale,Strata,157,"16,624",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
TREE HOUSE,"1,800,000","1,410.08","1,277",Dec-21,CHESTNUT AVENUE,Resale,Strata,131,"13,740",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,01 to 05
A TREASURE TROVE,"1,600,000","1,334.74","1,199",Dec-21,PUNGGOL WALK,Resale,Strata,124,"12,903",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PINE GROVE,"1,828,000","1,754.53","1,042",Dec-21,PINE GROVE,Resale,Strata,163,"11,215",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"868,000",678.13,"1,280",Dec-21,FERNVALE ROAD,Resale,Strata,63,"13,778",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
TERRASSE,"2,100,000","2,497.25",841,Dec-21,TERRASSE LANE,Resale,Strata,232,"9,052",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE WARREN,"1,230,000","1,216.33","1,011",Dec-21,CHOA CHU KANG LOOP,Resale,Strata,113,"10,885",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
THE HILLIER,"1,210,000",807.3,"1,499",Dec-21,HILLVIEW RISE,Resale,Strata,75,"16,133",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE SANTORINI,"585,000",462.85,"1,264",Dec-21,TAMPINES STREET 86,Resale,Strata,43,"13,605",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
THE TAIPAN,"1,450,000","1,130.22","1,283",Dec-21,JALAN HAJIJAH,Resale,Strata,105,"13,810",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
GARDENVISTA,"1,150,000",893.41,"1,287",Dec-21,DUNEARN ROAD,Resale,Strata,83,"13,855",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
A TREASURE TROVE,"1,399,998","1,205.57","1,161",Dec-21,PUNGGOL WALK,Resale,Strata,112,"12,500",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
D'NEST,"1,650,000","1,431.61","1,153",Dec-21,PASIR RIS GROVE,Resale,Strata,133,"12,406",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
CAVENDISH PARK,"1,380,000",925.7,"1,491",Dec-21,PINE GROVE,Resale,Strata,86,"16,047",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,01 to 05
CAMBIO SUITES,"940,000",688.9,"1,365",Dec-21,LIM TUA TOW ROAD,Resale,Strata,64,"14,688",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SOUTHAVEN II,"2,210,000","1,743.77","1,267",Dec-21,HINDHEDE WALK,Resale,Strata,162,"13,642",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
HILLION RESIDENCES,"742,000",473.62,"1,567",Dec-21,JELEBU ROAD,Resale,Strata,44,"16,864",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"690,000",527.44,"1,308",Dec-21,HILLVIEW RISE,Resale,Strata,49,"14,082",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
CHILTERN PARK,"1,168,000",914.94,"1,277",Dec-21,SERANGOON AVENUE 3,Resale,Strata,85,"13,741",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
MODA,"2,230,000","1,259.39","1,771",Dec-21,EAST COAST ROAD,Resale,Strata,117,"19,060",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
VIBES@UPPER SERANGOON,"620,000",398.27,"1,557",Dec-21,UPPER SERANGOON ROAD,Resale,Strata,37,"16,757",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
CASERO @ DUNMAN,"1,200,000",871.88,"1,376",Dec-21,DUNMAN ROAD,Resale,Strata,81,"14,815",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EASTPOINT GREEN,"1,055,000","1,130.22",933,Dec-21,SIMEI STREET 3,Resale,Strata,105,"10,048",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
A TREASURE TROVE,"950,000",775.01,"1,226",Dec-21,PUNGGOL WALK,Resale,Strata,72,"13,194",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LA FIESTA,"965,000",753.48,"1,281",Dec-21,SENGKANG SQUARE,Resale,Strata,70,"13,786",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE QUARTZ,"1,218,000","1,065.64","1,143",Dec-21,COMPASSVALE BOW,Resale,Strata,99,"12,303",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15
THE TENNERY,"790,000",613.55,"1,288",Dec-21,WOODLANDS ROAD,Resale,Strata,57,"13,860",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
PARC OLYMPIA,"1,365,000","1,410.08",968,Dec-21,FLORA DRIVE,Resale,Strata,131,"10,420",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
COTE D'AZUR,"2,300,000","1,539.25","1,494",Dec-21,MARINE PARADE ROAD,Resale,Strata,143,"16,084",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE SHORE RESIDENCES,"1,480,000",871.88,"1,697",Dec-21,AMBER ROAD,Resale,Strata,81,"18,272",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,11 to 15
SYMPHONY SUITES,"800,000",688.9,"1,161",Dec-21,YISHUN CLOSE,Resale,Strata,64,"12,500",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SKY VUE,"1,250,000",678.13,"1,843",Dec-21,BISHAN STREET 15,Resale,Strata,63,"19,841",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
SELETAR SPRINGS CONDOMINIUM,"1,130,000","1,334.74",847,Dec-21,GERALD DRIVE,Resale,Strata,124,"9,113",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
BLISS@KOVAN,"1,250,000",796.54,"1,569",Dec-21,SIMON LANE,Resale,Strata,74,"16,892",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE WOODGROVE,"770,000",893.41,862,Dec-21,WOODGROVE DRIVE,Resale,Strata,83,"9,277",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,06 to 10
RIVER ISLES,"1,448,888","1,205.57","1,202",Dec-21,EDGEDALE PLAINS,Resale,Strata,112,"12,937",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE CLEARWATER,"1,000,000","1,001.05",999,Dec-21,BEDOK RESERVOIR VIEW,Resale,Strata,93,"10,753",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,338,000","1,184.04","1,130",Dec-21,BAYSHORE ROAD,Resale,Strata,110,"12,164",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
THE SEA VIEW,"3,060,000","1,410.08","2,170",Dec-21,AMBER ROAD,Resale,Strata,131,"23,359",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,650,000","1,625.36","1,015",Dec-21,FLORA ROAD,Resale,Strata,151,"10,927",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
LAKEVIEW ESTATE,"1,630,888","1,614.6","1,010",Dec-21,UPPER THOMSON ROAD,Resale,Strata,150,"10,873",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,11 to 15
THOMSON IMPRESSIONS,"1,238,000",731.95,"1,691",Dec-21,LORONG PUNTONG,Resale,Strata,68,"18,206",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
THE SKYWOODS,"1,580,000","1,173.28","1,347",Dec-21,DAIRY FARM HEIGHTS,Resale,Strata,109,"14,495",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"838,888",667.37,"1,257",Dec-21,FERNVALE ROAD,Resale,Strata,62,"13,530",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE TAPESTRY,"703,888",441.32,"1,595",Dec-21,TAMPINES STREET 86,Resale,Strata,41,"17,168",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"765,000",613.55,"1,247",Dec-21,UPPER SERANGOON VIEW,Resale,Strata,57,"13,421",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
PALM ISLES,"1,098,000","1,119.46",981,Dec-21,FLORA DRIVE,Resale,Strata,104,"10,558",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,120,000",796.54,"1,406",Dec-21,LORONG HOW SUN,Resale,Strata,74,"15,135",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
GRANDE VISTA,"1,733,800","1,367.03","1,268",Dec-21,CACTUS DRIVE,Resale,Strata,127,"13,652",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,01 to 05
THE GLADES,"1,020,000",699.66,"1,458",Dec-21,BEDOK RISE,Resale,Strata,65,"15,692",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"680,000",495.14,"1,373",Dec-21,FERNVALE CLOSE,Resale,Strata,46,"14,783",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
PINE GROVE,"1,850,000","1,754.53","1,054",Dec-21,PINE GROVE,Resale,Strata,163,"11,350",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
SEA ESTA,"1,050,000",904.18,"1,161",Dec-21,PASIR RIS LINK,Resale,Strata,84,"12,500",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
RIVERSAILS,"1,000,000",850.36,"1,176",Dec-21,UPPER SERANGOON CRESCENT,Resale,Strata,79,"12,658",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE INFLORA,"568,000",462.85,"1,227",Dec-21,FLORA DRIVE,Resale,Strata,43,"13,209",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"1,200,000","1,205.57",995,Dec-21,BEDOK RESERVOIR VIEW,Resale,Strata,112,"10,714",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
WATERVIEW,"1,388,000","1,184.04","1,172",Dec-21,TAMPINES AVENUE 1,Resale,Strata,110,"12,618",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE SHORE RESIDENCES,"1,670,000",925.7,"1,804",Dec-21,AMBER ROAD,Resale,Strata,86,"19,419",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,01 to 05
CASA CAMBIO,"778,888",538.2,"1,447",Dec-21,LIM TUA TOW ROAD,Resale,Strata,50,"15,578",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PARC CENTROS,"1,450,000","1,140.98","1,271",Dec-21,PUNGGOL CENTRAL,Resale,Strata,106,"13,679",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE GREENWICH,"975,000",882.65,"1,105",Dec-21,SELETAR ROAD,Resale,Strata,82,"11,890",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,185,988","1,011.82","1,172",Dec-21,FERNVALE CLOSE,Resale,Strata,94,"12,617",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
MELVILLE PARK,"860,000","1,205.57",713,Dec-21,SIMEI STREET 1,Resale,Strata,112,"7,679",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
BAYOU RESIDENCE,"1,580,000","1,722.24",917,Dec-21,UPPER PAYA LEBAR ROAD,Resale,Strata,160,"9,875",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
MODENA,"1,005,500",958,"1,050",Dec-21,SIMEI STREET 4,Resale,Strata,89,"11,298",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
NV RESIDENCES,"890,000",904.18,984,Dec-21,PASIR RIS GROVE,Resale,Strata,84,"10,595",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE SHORE RESIDENCES,"1,080,000",731.95,"1,476",Dec-21,AMBER ROAD,Resale,Strata,68,"15,882",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,01 to 05
THE CASCADIA,"1,650,000",882.65,"1,869",Dec-21,BUKIT TIMAH ROAD,Resale,Strata,82,"20,122",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
KINGSFORD WATERBAY,"1,500,000","1,140.98","1,315",Dec-21,UPPER SERANGOON VIEW,Resale,Strata,106,"14,151",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
THE NEXUS,"1,860,000","1,065.64","1,745",Dec-21,BUKIT TIMAH ROAD,Resale,Strata,99,"18,788",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
D'NEST,"625,000",484.38,"1,290",Dec-21,PASIR RIS GROVE,Resale,Strata,45,"13,889",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
CASPIAN,"1,200,000","1,248.62",961,Dec-21,LAKESIDE DRIVE,Resale,Strata,116,"10,345",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
GALAXY TOWERS,"1,380,000","1,065.64","1,295",Dec-21,ONAN ROAD,Resale,Strata,99,"13,939",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
LAGOON VIEW,"1,900,000","1,646.89","1,154",Dec-21,MARINE PARADE ROAD,Resale,Strata,153,"12,418",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
HAIG COURT,"1,720,000","1,076.4","1,598",Dec-21,HAIG ROAD,Resale,Strata,100,"17,200",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE INFLORA,"850,000",818.06,"1,039",Dec-21,FLORA DRIVE,Resale,Strata,76,"11,184",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
COCO PALMS,"1,450,000","1,248.62","1,161",Dec-21,PASIR RIS GROVE,Resale,Strata,116,"12,500",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"940,000",936.47,"1,004",Dec-21,FLORA DRIVE,Resale,Strata,87,"10,805",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
WATERTOWN,"835,000",581.26,"1,437",Dec-21,PUNGGOL CENTRAL,Resale,Strata,54,"15,463",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
HILLBROOKS,"1,218,000","1,065.64","1,143",Dec-21,HILLVIEW AVENUE,Resale,Strata,99,"12,303",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
MY MANHATTAN,"2,050,000","1,646.89","1,245",Dec-21,SIMEI STREET 3,Resale,Strata,153,"13,399",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,340,000","1,926.76",695,Dec-21,ROSEWOOD DRIVE,Resale,Strata,179,"7,486",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
THE MINTON,"2,900,000","2,583.36","1,123",Dec-21,HOUGANG STREET 11,Resale,Strata,240,"12,083",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
AZALEA PARK CONDOMINIUM,"1,488,888","1,506.96",988,Dec-21,FLORA ROAD,Resale,Strata,140,"10,635",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
BAYSHORE PARK,"1,030,000",936.47,"1,100",Dec-21,BAYSHORE ROAD,Resale,Strata,87,"11,839",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
TERRASSE,"1,175,000",958,"1,227",Dec-21,TERRASSE LANE,Resale,Strata,89,"13,202",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
HILLSTA,"675,000",570.49,"1,183",Dec-21,PHOENIX ROAD,Resale,Strata,53,"12,736",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
THE SCALA,"1,438,000","1,044.11","1,377",Dec-21,SERANGOON AVENUE 3,Resale,Strata,97,"14,825",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
CELESTIA,"1,378,688","1,044.11","1,320",Dec-21,JOO CHIAT TERRACE,Resale,Strata,97,"14,213",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MY MANHATTAN,"1,190,000",871.88,"1,365",Dec-21,SIMEI STREET 3,Resale,Strata,81,"14,691",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
UBER 388,"1,680,000","1,323.97","1,269",Dec-21,UPPER EAST COAST ROAD,Resale,Strata,123,"13,659",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE GLADES,"1,059,000",699.66,"1,514",Dec-21,BEDOK RISE,Resale,Strata,65,"16,292",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
D'NEST,"3,400,000","3,455.24",984,Dec-21,PASIR RIS GROVE,Resale,Strata,321,"10,592",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"818,000",495.14,"1,652",Dec-21,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"17,783",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE FLORENTINE,"1,250,000","1,054.87","1,185",Dec-21,FLORENCE ROAD,Resale,Strata,98,"12,755",-,Apartment,1,947 yrs lease commencing from 1934,19,Outside Central Region,01 to 05
8M RESIDENCES,"1,100,000",516.67,"2,129",Dec-21,MARGATE ROAD,Resale,Strata,48,"22,917",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
WATERCREST,"860,000",861.12,999,Dec-21,LOYANG BESAR CLOSE,Resale,Strata,80,"10,750",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,-
MANDARIN GARDENS,"1,655,000","1,528.49","1,083",Dec-21,SIGLAP ROAD,Resale,Strata,142,"11,655",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
ONE EIGHTIES RESIDENCES,"850,000",559.73,"1,519",Dec-21,JOO CHIAT TERRACE,Resale,Strata,52,"16,346",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SYMPHONY SUITES,"760,000",688.9,"1,103",Dec-21,YISHUN CLOSE,Resale,Strata,64,"11,875",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
PEBBLE BAY,"1,260,000",850.36,"1,482",Dec-21,TANJONG RHU ROAD,Resale,Strata,79,"15,949",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
RIO VISTA,"1,300,000","1,474.67",882,Dec-21,UPPER SERANGOON VIEW,Resale,Strata,137,"9,489",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"680,000",484.38,"1,404",Dec-21,LAKESIDE DRIVE,Resale,Strata,45,"15,111",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
THE SANTORINI,"1,070,000",914.94,"1,169",Dec-21,TAMPINES STREET 86,Resale,Strata,85,"12,588",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
RIVERVALE CREST,"1,170,000","1,453.14",805,Dec-21,RIVERVALE CRESCENT,Resale,Strata,135,"8,667",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
SELETARIS,"1,235,000","1,291.68",956,Dec-21,SEMBAWANG ROAD,Resale,Strata,120,"10,292",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
CLOVER BY THE PARK,"2,212,000","1,582.31","1,398",Dec-21,BISHAN STREET 25,Resale,Strata,147,"15,048",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,06 to 10
LA VIDA @ 130,"875,000",645.84,"1,355",Dec-21,LORONG K TELOK KURAU,Resale,Strata,60,"14,583",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THOMSON THREE,"1,310,000",731.95,"1,790",Dec-21,BRIGHT HILL DRIVE,Resale,Strata,68,"19,265",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
THE GLADES,"955,000",624.31,"1,530",Dec-21,BEDOK RISE,Resale,Strata,58,"16,466",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE PALETTE,"966,000",893.41,"1,081",Dec-21,PASIR RIS GROVE,Resale,Strata,83,"11,639",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
VITRA,"1,520,000","1,097.93","1,384",Dec-21,TEMBELING ROAD,Resale,Strata,102,"14,902",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GUILIN VIEW,"1,540,000","1,528.49","1,008",Dec-21,BUKIT BATOK STREET 52,Resale,Strata,142,"10,845",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20
THE SANTORINI,"890,000",775.01,"1,148",Dec-21,TAMPINES STREET 86,Resale,Strata,72,"12,361",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
EAST MEADOWS,"1,270,000","1,227.1","1,035",Dec-21,TANAH MERAH KECHIL ROAD,Resale,Strata,114,"11,140",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
LA FIESTA,"668,000",430.56,"1,551",Dec-21,SENGKANG SQUARE,Resale,Strata,40,"16,700",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
LIVIA,"1,380,000","1,345.5","1,026",Dec-21,PASIR RIS GROVE,Resale,Strata,125,"11,040",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"888,000",678.13,"1,309",Dec-21,UPPER SERANGOON VIEW,Resale,Strata,63,"14,095",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
HILLVIEW RESIDENCE,"1,570,000","1,248.62","1,257",Dec-21,HILLVIEW AVENUE,Resale,Strata,116,"13,534",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
THE COTZ,"642,000",452.09,"1,420",Dec-21,TELOK KURAU ROAD,Resale,Strata,42,"15,286",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THOMSON THREE,"770,000",495.14,"1,555",Dec-21,BRIGHT HILL DRIVE,Resale,Strata,46,"16,739",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
SEASONS PARK,"970,000","1,044.11",929,Dec-21,YIO CHU KANG ROAD,Resale,Strata,97,"10,000",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
BISHAN 8,"1,550,000","1,184.04","1,309",Dec-21,BISHAN STREET 21,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"893,000",914.94,976,Dec-21,FLORA DRIVE,Resale,Strata,85,"10,506",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
HILLION RESIDENCES,"1,280,000",871.88,"1,468",Dec-21,JELEBU ROAD,Resale,Strata,81,"15,802",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
KATONG REGENCY,"1,750,000",958,"1,827",Dec-21,TANJONG KATONG ROAD,Resale,Strata,89,"19,663",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
EAST VILLAGE,"910,000",624.31,"1,458",Dec-21,UPPER CHANGI ROAD,Resale,Strata,58,"15,690",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
WOODHAVEN,"745,000",624.31,"1,193",Dec-21,WOODGROVE AVENUE,Resale,Strata,58,"12,845",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"800,000",796.54,"1,004",Dec-21,FLORA DRIVE,Resale,Strata,74,"10,811",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
THOMSON GRAND,"1,550,000",947.23,"1,636",Dec-21,SIN MING WALK,Resale,Strata,88,"17,614",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
HIGH PARK RESIDENCES,"930,000",721.19,"1,290",Dec-21,FERNVALE ROAD,Resale,Strata,67,"13,881",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARC OLYMPIA,"1,600,000","1,485.43","1,077",Dec-21,FLORA DRIVE,Resale,Strata,138,"11,594",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
SUMMERHILL,"1,400,000",947.23,"1,478",Dec-21,HUME AVENUE,Resale,Strata,88,"15,909",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
